problem,n,init_id,direction,linesearch,iterations,nfev,ngev,cpu_time_sec,success,reason,maxIter,tol,gradTol,alphamax,rho,sigma,delta,hz_mu,hz_c,hz_ita
"MOP7",5,14,"hz","dwolfe1",84,147,109,0.094,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,15,"hz","dwolfe1",85,148,110,0.095,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,16,"hz","dwolfe1",86,150,111,0.096,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,17,"hz","dwolfe1",87,152,113,0.097,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,18,"hz","dwolfe1",88,154,114,0.098,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,19,"hz","dwolfe1",89,155,115,0.099,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,20,"hz","dwolfe1",80,140,104,0.09,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,1,"hz","dwolfe2",101,191,141,0.121,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,2,"hz","dwolfe2",102,193,142,0.122,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,3,"hz","dwolfe2",103,195,144,0.123,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,4,"hz","dwolfe2",104,197,145,0.124,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,5,"hz","dwolfe2",105,199,147,0.125,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,6,"hz","dwolfe2",106,201,148,0.126,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,7,"hz","dwolfe2",107,203,149,0.127,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,8,"hz","dwolfe2",108,205,151,0.128,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,9,"hz","dwolfe2",109,207,152,0.129,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,10,"hz","dwolfe2",100,190,140,0.12,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,11,"hz","dwolfe2",101,191,141,0.121,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,12,"hz","dwolfe2",102,193,142,0.122,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,13,"hz","dwolfe2",103,195,144,0.123,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,14,"hz","dwolfe2",104,197,145,0.124,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,15,"hz","dwolfe2",105,199,147,0.125,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,16,"hz","dwolfe2",106,201,148,0.126,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,17,"hz","dwolfe2",107,203,149,0.127,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,18,"hz","dwolfe2",108,205,151,0.128,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,19,"hz","dwolfe2",109,207,152,0.129,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,20,"hz","dwolfe2",100,190,140,0.12,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,1,"sd","qwolfe",151,309,226,0.181,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,2,"sd","qwolfe",152,311,228,0.182,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,3,"sd","qwolfe",153,313,229,0.183,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,4,"sd","qwolfe",154,315,231,0.184,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,5,"sd","qwolfe",155,317,232,0.185,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,6,"sd","qwolfe",156,319,234,0.186,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,7,"sd","qwolfe",157,321,235,0.187,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,8,"sd","qwolfe",158,323,237,0.188,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,9,"sd","qwolfe",159,325,238,0.189,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,10,"sd","qwolfe",150,307,225,0.18,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,11,"sd","qwolfe",151,309,226,0.181,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,12,"sd","qwolfe",152,311,228,0.182,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,13,"sd","qwolfe",153,313,229,0.183,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,14,"sd","qwolfe",154,315,231,0.184,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,15,"sd","qwolfe",155,317,232,0.185,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,16,"sd","qwolfe",156,319,234,0.186,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,17,"sd","qwolfe",157,321,235,0.187,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,18,"sd","qwolfe",158,323,237,0.188,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,19,"sd","qwolfe",159,325,238,0.189,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,20,"sd","qwolfe",150,307,225,0.18,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,1,"prp","qwolfe",171,376,273,0.211,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,2,"prp","qwolfe",172,378,275,0.212,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,3,"prp","qwolfe",173,380,276,0.213,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,4,"prp","qwolfe",174,382,278,0.214,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,5,"prp","qwolfe",175,385,280,0.215,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,6,"prp","qwolfe",176,387,281,0.216,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,7,"prp","qwolfe",177,389,283,0.217,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,8,"prp","qwolfe",178,391,284,0.218,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,9,"prp","qwolfe",179,393,286,0.219,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,10,"prp","qwolfe",170,374,272,0.21,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,11,"prp","qwolfe",171,376,273,0.211,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,12,"prp","qwolfe",172,378,275,0.212,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,13,"prp","qwolfe",173,380,276,0.213,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,14,"prp","qwolfe",174,382,278,0.214,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,15,"prp","qwolfe",175,385,280,0.215,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,16,"prp","qwolfe",176,387,281,0.216,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,17,"prp","qwolfe",177,389,283,0.217,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,18,"prp","qwolfe",178,391,284,0.218,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,19,"prp","qwolfe",179,393,286,0.219,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,20,"prp","qwolfe",170,374,272,0.21,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,1,"sd","dwolfe1",191,448,324,0.241,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,2,"sd","dwolfe1",192,451,326,0.242,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,3,"sd","dwolfe1",193,453,328,0.243,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,4,"sd","dwolfe1",194,455,329,0.244,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,5,"sd","dwolfe1",195,458,331,0.245,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,6,"sd","dwolfe1",196,460,333,0.246,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,7,"sd","dwolfe1",197,462,334,0.247,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,8,"sd","dwolfe1",198,465,336,0.248,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,9,"sd","dwolfe1",199,467,338,0.249,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,10,"sd","dwolfe1",190,446,323,0.24,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,11,"sd","dwolfe1",191,448,324,0.241,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,12,"sd","dwolfe1",192,451,326,0.242,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,13,"sd","dwolfe1",193,453,328,0.243,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,14,"sd","dwolfe1",194,455,329,0.244,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,15,"sd","dwolfe1",195,458,331,0.245,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,16,"sd","dwolfe1",196,460,333,0.246,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,17,"sd","dwolfe1",197,462,334,0.247,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,18,"sd","dwolfe1",198,465,336,0.248,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,19,"sd","dwolfe1",199,467,338,0.249,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",5,20,"sd","dwolfe1",,,,,0,"no_progress",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,1,"hz","dwolfe1",91,159,118,0.192,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,2,"hz","dwolfe1",92,161,119,0.194,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,3,"hz","dwolfe1",93,162,120,0.196,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,4,"hz","dwolfe1",94,164,122,0.198,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,5,"hz","dwolfe1",95,166,123,0.2,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,6,"hz","dwolfe1",96,168,124,0.202,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,7,"hz","dwolfe1",97,169,126,0.204,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,8,"hz","dwolfe1",98,171,127,0.206,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,9,"hz","dwolfe1",99,173,128,0.208,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,10,"hz","dwolfe1",90,157,117,0.19,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,11,"hz","dwolfe1",91,159,118,0.192,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,12,"hz","dwolfe1",92,161,119,0.194,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,13,"hz","dwolfe1",93,162,120,0.196,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,14,"hz","dwolfe1",94,164,122,0.198,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,15,"hz","dwolfe1",95,166,123,0.2,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,16,"hz","dwolfe1",96,168,124,0.202,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,17,"hz","dwolfe1",97,169,126,0.204,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,18,"hz","dwolfe1",98,171,127,0.206,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,19,"hz","dwolfe1",99,173,128,0.208,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,20,"hz","dwolfe1",90,157,117,0.19,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,1,"hz","dwolfe2",111,210,155,0.242,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,2,"hz","dwolfe2",112,212,156,0.244,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,3,"hz","dwolfe2",113,214,158,0.246,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,4,"hz","dwolfe2",114,216,159,0.248,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,5,"hz","dwolfe2",115,218,161,0.25,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,6,"hz","dwolfe2",116,220,162,0.252,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,7,"hz","dwolfe2",117,222,163,0.254,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,8,"hz","dwolfe2",118,224,165,0.256,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,9,"hz","dwolfe2",119,226,166,0.258,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,10,"hz","dwolfe2",110,209,154,0.24,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,11,"hz","dwolfe2",111,210,155,0.242,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,12,"hz","dwolfe2",112,212,156,0.244,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,13,"hz","dwolfe2",113,214,158,0.246,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,14,"hz","dwolfe2",114,216,159,0.248,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,15,"hz","dwolfe2",115,218,161,0.25,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,16,"hz","dwolfe2",116,220,162,0.252,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,17,"hz","dwolfe2",117,222,163,0.254,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,18,"hz","dwolfe2",118,224,165,0.256,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,19,"hz","dwolfe2",119,226,166,0.258,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,20,"hz","dwolfe2",110,209,154,0.24,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,1,"sd","qwolfe",161,330,241,0.352,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,2,"sd","qwolfe",162,332,243,0.354,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,3,"sd","qwolfe",163,334,244,0.356,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,4,"sd","qwolfe",164,336,246,0.358,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,5,"sd","qwolfe",165,338,247,0.36,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,6,"sd","qwolfe",166,340,249,0.362,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,7,"sd","qwolfe",167,342,250,0.364,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,8,"sd","qwolfe",168,344,252,0.366,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,9,"sd","qwolfe",169,346,253,0.368,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,10,"sd","qwolfe",160,328,240,0.35,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,11,"sd","qwolfe",161,330,241,0.352,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,12,"sd","qwolfe",162,332,243,0.354,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,13,"sd","qwolfe",163,334,244,0.356,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,14,"sd","qwolfe",164,336,246,0.358,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,15,"sd","qwolfe",165,338,247,0.36,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,16,"sd","qwolfe",166,340,249,0.362,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,17,"sd","qwolfe",167,342,250,0.364,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,18,"sd","qwolfe",168,344,252,0.366,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,19,"sd","qwolfe",169,346,253,0.368,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,20,"sd","qwolfe",160,328,240,0.35,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,1,"prp","qwolfe",181,398,289,0.402,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,2,"prp","qwolfe",182,400,291,0.404,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,3,"prp","qwolfe",183,402,292,0.406,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,4,"prp","qwolfe",184,404,294,0.408,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,5,"prp","qwolfe",185,407,296,0.41,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,6,"prp","qwolfe",186,409,297,0.412,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,7,"prp","qwolfe",187,411,299,0.414,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,8,"prp","qwolfe",188,413,300,0.416,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,9,"prp","qwolfe",189,415,302,0.418,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,10,"prp","qwolfe",180,396,288,0.4,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,11,"prp","qwolfe",181,398,289,0.402,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,12,"prp","qwolfe",182,400,291,0.404,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,13,"prp","qwolfe",183,402,292,0.406,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,14,"prp","qwolfe",184,404,294,0.408,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,15,"prp","qwolfe",185,407,296,0.41,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,16,"prp","qwolfe",186,409,297,0.412,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,17,"prp","qwolfe",187,411,299,0.414,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,18,"prp","qwolfe",188,413,300,0.416,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,19,"prp","qwolfe",189,415,302,0.418,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,20,"prp","qwolfe",180,396,288,0.4,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,1,"sd","dwolfe1",201,472,341,0.452,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,2,"sd","dwolfe1",202,474,343,0.454,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,3,"sd","dwolfe1",203,477,345,0.456,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,4,"sd","dwolfe1",204,479,346,0.458,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,5,"sd","dwolfe1",205,481,348,0.46,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,6,"sd","dwolfe1",206,484,350,0.462,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,7,"sd","dwolfe1",207,486,351,0.464,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,8,"sd","dwolfe1",208,488,353,0.466,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,9,"sd","dwolfe1",209,491,355,0.468,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,10,"sd","dwolfe1",200,470,340,0.45,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,11,"sd","dwolfe1",201,472,341,0.452,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,12,"sd","dwolfe1",202,474,343,0.454,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,13,"sd","dwolfe1",203,477,345,0.456,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,14,"sd","dwolfe1",204,479,346,0.458,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,15,"sd","dwolfe1",205,481,348,0.46,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,16,"sd","dwolfe1",206,484,350,0.462,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,17,"sd","dwolfe1",207,486,351,0.464,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,18,"sd","dwolfe1",208,488,353,0.466,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,19,"sd","dwolfe1",209,491,355,0.468,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",10,20,"sd","dwolfe1",,,,,0,"no_progress",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",20,1,"hz","dwolfe1",111,194,144,0.454,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",20,2,"hz","dwolfe1",112,196,145,0.458,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"MOP7",20,3,"hz","dwolfe1",113,197,146,0.462,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
